,date,threshold,density,max_clique,clique_size,valid_clique
0,2008-06-30,0.3,0.8909090909090909,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",10,True
1,2009-04-30,0.3,0.9090909090909091,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",10,True
2,2010-12-31,0.3,0.9090909090909091,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLU', 'XLK', 'XLB'}",9,True
3,2011-05-31,0.3,0.9272727272727272,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLK', 'XLB'}",9,True
4,2012-03-31,0.3,0.9090909090909091,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
5,2012-08-31,0.3,0.9454545454545454,"{'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",9,True
6,2013-01-31,0.3,0.8,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLB'}",8,True
7,2013-11-30,0.3,0.9818181818181818,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",10,True
8,2014-04-30,0.3,0.8545454545454545,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
9,2014-09-30,0.3,0.9090909090909091,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLP', 'XLB'}",8,True
10,2015-02-28,0.3,0.8909090909090909,"{'XLI', 'XLV', 'RWR', 'IYT', 'XLP', 'XLU', 'XLK', 'XLB'}",8,True
11,2015-07-31,0.3,0.8363636363636363,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP'}",7,True
12,2016-05-31,0.3,0.7818181818181819,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLK'}",7,True
13,2016-10-31,0.3,0.6545454545454545,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLK', 'XLB'}",7,True
14,2017-03-31,0.3,0.7454545454545455,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
15,2017-08-31,0.3,0.7272727272727273,"{'XLY', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",7,True
16,2008-06-30,0.4,0.8363636363636363,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",9,True
17,2009-04-30,0.4,0.8363636363636363,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",10,True
18,2009-09-30,0.4,0.9090909090909091,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLK', 'XLB'}",9,True
19,2010-12-31,0.4,0.8545454545454545,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
20,2011-05-31,0.4,0.8909090909090909,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLK', 'XLB'}",9,True
21,2012-03-31,0.4,0.8545454545454545,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
22,2012-08-31,0.4,0.8727272727272727,"{'XLY', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU'}",6,True
23,2013-01-31,0.4,0.8,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLB'}",8,True
24,2013-11-30,0.4,0.8727272727272727,"{'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK'}",7,True
25,2014-04-30,0.4,0.8,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",9,True
26,2014-09-30,0.4,0.7272727272727273,"{'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",8,True
27,2015-02-28,0.4,0.7818181818181819,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLK', 'XLB'}",7,True
28,2015-07-31,0.4,0.7636363636363637,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",9,True
29,2015-12-31,0.4,0.9818181818181818,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
30,2016-05-31,0.4,0.6727272727272727,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLK', 'XLB'}",7,True
31,2016-10-31,0.4,0.5454545454545454,"{'XLE', 'XLY', 'IYT', 'XLF', 'XLK', 'XLB'}",6,True
32,2017-03-31,0.4,0.6909090909090909,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
33,2017-08-31,0.4,0.5636363636363636,"{'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",7,True
34,2008-06-30,0.5,0.8363636363636363,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",9,True
35,2009-04-30,0.5,0.7818181818181819,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",9,True
36,2009-09-30,0.5,0.7818181818181819,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
37,2010-12-31,0.5,0.7090909090909091,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLK', 'XLB'}",7,True
38,2011-05-31,0.5,0.7818181818181819,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
39,2012-03-31,0.5,0.8,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
40,2012-08-31,0.5,0.6363636363636364,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK', 'XLB'}",6,True
41,2013-01-31,0.5,0.8,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLB'}",8,True
42,2013-11-30,0.5,0.7636363636363637,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",8,True
43,2014-04-30,0.5,0.6909090909090909,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
44,2014-09-30,0.5,0.6545454545454545,"{'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",8,True
45,2015-02-28,0.5,0.6181818181818182,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLB'}",6,True
46,2015-07-31,0.5,0.6909090909090909,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLP', 'XLB'}",7,True
47,2015-12-31,0.5,0.9272727272727272,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",10,True
48,2016-05-31,0.5,0.5454545454545454,"{'XLY', 'XLI', 'IYT', 'XLK', 'XLB'}",5,True
49,2016-10-31,0.5,0.32727272727272727,"{'XLP', 'XLU', 'RWR'}",3,True
50,2017-03-31,0.5,0.5818181818181818,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLK', 'XLB'}",7,True
51,2017-08-31,0.5,0.4727272727272727,"{'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",7,True
52,2008-06-30,0.6000000000000001,0.6545454545454545,"{'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK'}",7,True
53,2009-04-30,0.6000000000000001,0.6727272727272727,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
54,2009-09-30,0.6000000000000001,0.6181818181818182,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLK', 'XLB'}",6,True
55,2010-07-31,0.6000000000000001,0.9818181818181818,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
56,2010-12-31,0.6000000000000001,0.5454545454545454,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLK', 'XLB'}",6,True
57,2011-05-31,0.6000000000000001,0.6363636363636364,"{'XLY', 'XLI', 'RWR', 'IYT', 'XLK', 'XLB'}",6,True
58,2012-03-31,0.6000000000000001,0.6727272727272727,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLB'}",7,True
59,2012-08-31,0.6000000000000001,0.509090909090909,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK'}",5,True
60,2013-01-31,0.6000000000000001,0.8,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLB'}",8,True
61,2013-11-30,0.6000000000000001,0.5454545454545454,"{'XLY', 'XLI', 'XLV', 'IYT', 'XLB'}",5,True
62,2014-04-30,0.6000000000000001,0.5454545454545454,"{'XLE', 'XLY', 'XLI', 'XLV', 'IYT', 'XLF', 'XLK', 'XLB'}",8,True
63,2014-09-30,0.6000000000000001,0.5636363636363636,"{'XLY', 'XLI', 'XLV', 'XLF', 'XLP', 'XLK', 'XLB'}",7,True
64,2015-02-28,0.6000000000000001,0.4909090909090909,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLB'}",6,True
65,2015-07-31,0.6000000000000001,0.5272727272727272,"{'XLP', 'IYT', 'XLV', 'XLB'}",4,True
66,2015-12-31,0.6000000000000001,0.7818181818181819,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK'}",9,True
67,2016-05-31,0.6000000000000001,0.41818181818181815,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK'}",5,True
68,2016-10-31,0.6000000000000001,0.16363636363636364,"{'XLK', 'XLY'}",2,True
69,2017-03-31,0.6000000000000001,0.43636363636363634,"{'XLY', 'IYT', 'XLF', 'XLK', 'XLB'}",5,True
70,2017-08-31,0.6000000000000001,0.4,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK', 'XLB'}",6,True
71,2008-06-30,0.7000000000000002,0.43636363636363634,"{'XLY', 'RWR', 'IYT', 'XLF', 'XLK'}",5,True
72,2008-11-30,0.7000000000000002,0.9272727272727272,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
73,2009-04-30,0.7000000000000002,0.4727272727272727,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLK', 'XLB'}",7,True
74,2009-09-30,0.7000000000000002,0.41818181818181815,"{'XLE', 'XLY', 'XLI', 'XLF', 'XLK', 'XLB'}",6,True
75,2010-02-28,0.7000000000000002,0.9818181818181818,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLU', 'XLK', 'XLB'}",10,True
76,2010-07-31,0.7000000000000002,0.8909090909090909,"{'XLE', 'XLY', 'XLI', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",9,True
77,2010-12-31,0.7000000000000002,0.34545454545454546,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLB'}",5,True
78,2011-05-31,0.7000000000000002,0.3090909090909091,"{'XLK', 'XLI', 'XLY', 'RWR'}",4,True
79,2011-10-31,0.7000000000000002,0.9090909090909091,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK', 'XLB'}",10,True
80,2012-03-31,0.7000000000000002,0.4909090909090909,"{'XLE', 'XLI', 'XLV', 'XLF', 'XLB'}",5,True
81,2012-08-31,0.7000000000000002,0.38181818181818183,"{'IYT', 'XLI', 'XLY', 'XLF'}",4,True
82,2013-01-31,0.7000000000000002,0.5454545454545454,"{'XLP', 'XLE', 'XLV', 'XLB'}",4,True
83,2013-06-30,0.7000000000000002,0.9636363636363636,"{'XLE', 'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLU', 'XLK'}",9,True
84,2013-11-30,0.7000000000000002,0.36363636363636365,"{'XLB', 'XLI', 'XLY', 'XLF'}",4,True
85,2014-04-30,0.7000000000000002,0.4727272727272727,"{'XLE', 'XLY', 'XLI', 'IYT', 'XLF', 'XLB'}",6,True
86,2014-09-30,0.7000000000000002,0.41818181818181815,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK'}",5,True
87,2015-02-28,0.7000000000000002,0.2909090909090909,"{'IYT', 'XLI', 'XLB', 'XLF'}",4,True
88,2015-07-31,0.7000000000000002,0.38181818181818183,"{'IYT', 'XLI', 'XLE', 'XLB'}",4,True
89,2015-12-31,0.7000000000000002,0.6,"{'XLY', 'XLI', 'XLV', 'RWR', 'IYT', 'XLF', 'XLP', 'XLK'}",8,True
90,2016-05-31,0.7000000000000002,0.2909090909090909,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK'}",5,True
91,2016-10-31,0.7000000000000002,0.05454545454545454,"{'XLK', 'XLY'}",2,True
92,2017-03-31,0.7000000000000002,0.2727272727272727,"{'XLY', 'XLI', 'IYT', 'XLF', 'XLK'}",5,True
93,2017-08-31,0.7000000000000002,0.3090909090909091,"{'IYT', 'XLI', 'XLY', 'XLK'}",4,True
