,bicoloring,date,density,frustration_score,threshold
115,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2008-06-30,0.12380952380952381,0.0,0.6
116,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2008-11-30,0.3476190476190476,0.0,0.6
117,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2009-04-30,0.14761904761904762,0.0,0.6
118,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2009-09-30,0.11428571428571428,0.0,0.6
119,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2010-02-28,0.16666666666666666,0.0,0.6
120,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-07-31,0.2761904761904762,0.0,0.6
121,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2010-12-31,0.10476190476190476,0.0,0.6
122,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2011-05-31,0.1,0.0,0.6
123,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2011-10-31,0.4857142857142857,0.0,0.6
124,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2012-03-31,0.22380952380952382,0.0,0.6
125,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 1}",2012-08-31,0.047619047619047616,0.0,0.6
126,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2013-01-31,0.05238095238095238,0.0,0.6
127,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2013-06-30,0.1761904761904762,0.0,0.6
128,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 0, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2013-11-30,0.02857142857142857,0.0,0.6
129,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2014-04-30,0.08095238095238096,0.0,0.6
130,"{'IHG': 0, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2014-09-30,0.05238095238095238,0.0,0.6
131,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2015-02-28,0.04285714285714286,0.0,0.6
132,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 1}",2015-07-31,0.18095238095238095,0.0,0.6
133,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-12-31,0.2619047619047619,0.0,0.6
134,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2016-05-31,0.12380952380952381,0.0,0.6
135,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2016-10-31,0.023809523809523808,0.0,0.6
136,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2017-03-31,0.05714285714285714,0.0,0.6
137,"{'IHG': 0, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2017-08-31,0.0380952380952381,0.0,0.6
138,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2008-06-30,0.05714285714285714,0.0,0.7000000000000001
139,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 0, 'ADM': 1, 'AHT': 0, 'CNA': 1, 'STAN': 1}",2008-11-30,0.12380952380952381,0.0,0.7000000000000001
140,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2009-04-30,0.06190476190476191,0.0,0.7000000000000001
141,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2009-09-30,0.05714285714285714,0.0,0.7000000000000001
142,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 0, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2010-02-28,0.07142857142857142,0.0,0.7000000000000001
143,"{'IHG': 0, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2010-07-31,0.11904761904761904,0.0,0.7000000000000001
144,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2010-12-31,0.02857142857142857,0.0,0.7000000000000001
145,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 0, 'CNA': 1, 'STAN': 1}",2011-05-31,0.02857142857142857,0.0,0.7000000000000001
146,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2011-10-31,0.30952380952380953,0.0,0.7000000000000001
147,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2012-03-31,0.0761904761904762,0.0,0.7000000000000001
148,"{'IHG': 0, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 0, 'CCL': 0, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2012-08-31,0.023809523809523808,0.0,0.7000000000000001
149,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 1}",2013-01-31,0.009523809523809525,0.0,0.7000000000000001
150,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 0, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2013-06-30,0.06190476190476191,0.0,0.7000000000000001
151,"{'IHG': 1, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2013-11-30,0.004761904761904762,0.0,0.7000000000000001
152,"{'IHG': 1, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 1}",2014-04-30,0.02857142857142857,0.0,0.7000000000000001
153,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2014-09-30,0.014285714285714285,0.0,0.7000000000000001
154,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2015-02-28,0.004761904761904762,0.0,0.7000000000000001
155,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2015-07-31,0.05714285714285714,0.0,0.7000000000000001
156,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2015-12-31,0.1523809523809524,0.0,0.7000000000000001
157,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2016-05-31,0.0380952380952381,0.0,0.7000000000000001
158,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2017-03-31,0.009523809523809525,0.0,0.7000000000000001
159,"{'IHG': 1, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2017-08-31,0.014285714285714285,0.0,0.7000000000000001
160,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 1, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2008-11-30,0.023809523809523808,0.0,0.8
161,"{'IHG': 1, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2009-04-30,0.009523809523809525,0.0,0.8
162,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 1}",2009-09-30,0.014285714285714285,0.0,0.8
163,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2010-02-28,0.01904761904761905,0.0,0.8
164,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2010-07-31,0.02857142857142857,0.0,0.8
165,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-12-31,0.004761904761904762,0.0,0.8
166,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 1, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2011-05-31,0.009523809523809525,0.0,0.8
167,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2011-10-31,0.14285714285714285,0.0,0.8
168,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2012-03-31,0.014285714285714285,0.0,0.8
169,"{'IHG': 0, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2013-06-30,0.01904761904761905,0.0,0.8
170,"{'IHG': 0, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2014-04-30,0.009523809523809525,0.0,0.8
171,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2015-07-31,0.014285714285714285,0.0,0.8
172,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 1, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2015-12-31,0.01904761904761905,0.0,0.8
173,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2016-05-31,0.004761904761904762,0.0,0.8
174,"{'IHG': 1, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2017-03-31,0.004761904761904762,0.0,0.8
